brokerageSlabCode, clientID, brokerageType, slabType, segment, TradingAmount,tradePrice, quantity, brokerageOfferper, brokerageOfferAmt, perAmount, amtAmount
OS012501,126290,R,T,CASH,579.6,579.6,1,0.0125,0.0,0.07245000000000001,0.0
OS012501,126290,R,T,CASH,29012.5,580.25,50,0.0125,0.0,3.6265625,0.0
OS012501,126290,R,T,CASH,8731.5,582.1,15,0.0125,0.0,1.0914375,0.0
OS012501,126290,R,T,CASH,29105.0,582.1,50,0.0125,0.0,3.638125,0.0
OS012501,126290,R,T,CASH,13388.3,582.1,23,0.0125,0.0,1.6735375,0.0
OS012501,126290,R,T,CASH,6999.0,583.25,12,0.0125,0.0,0.8748750000000001,0.0
OS012501,126290,R,T,CASH,58010.0,580.1,100,0.0125,0.0,7.25125,0.0
OS012501,126290,R,T,CASH,579.3,579.3,1,0.0125,0.0,0.0724125,0.0
OS012501,126290,R,T,CASH,582.0,582.0,1,0.0125,0.0,0.07275000000000001,0.0
OS012501,126290,R,T,CASH,6268.9,569.9,11,0.0125,0.0,0.7836124999999999,0.0
OS012501,126290,R,T,CASH,6268.9,569.9,11,0.0125,0.0,0.7836124999999999,0.0
OS012501,126290,R,T,CASH,6268.9,569.9,11,0.0125,0.0,0.7836124999999999,0.0
OS012501,126290,R,T,CASH,6268.9,569.9,11,0.0125,0.0,0.7836124999999999,0.0
OS012501,126290,R,T,CASH,3419.4,569.9,6,0.0125,0.0,0.42742500000000005,0.0
OS012501,126290,R,T,CASH,28595.0,571.9,50,0.0125,0.0,3.574375,0.0
OS012501,126290,R,T,CASH,3431.7,571.95,6,0.0125,0.0,0.4289625,0.0
OS012501,126290,R,T,CASH,2859.75,571.95,5,0.0125,0.0,0.35746875,0.0
OS012501,126290,R,T,CASH,8005.9,571.85,14,0.0125,0.0,1.0007375,0.0
OS012501,126290,R,T,CASH,25733.25,571.85,45,0.0125,0.0,3.21665625,0.0
OS012501,126290,R,T,CASH,73196.8,571.85,128,0.0125,0.0,9.1496,0.0
OS012501,126290,R,T,CASH,2284.0,571.0,4,0.0125,0.0,0.28550000000000003,0.0
OS012501,126290,R,T,CASH,565.6,565.6,1,0.0125,0.0,0.0707,0.0
OS012501,126290,R,T,CASH,28375.0,567.5,50,0.0125,0.0,3.546875,0.0
OS012501,126290,R,T,CASH,11391.0,569.55,20,0.0125,0.0,1.4238750000000002,0.0
OS012501,126290,R,T,CASH,10960.15,576.85,19,0.0125,0.0,1.37001875,0.0
OS012501,126290,R,T,CASH,11537.0,576.85,20,0.0125,0.0,1.442125,0.0
OS012501,126290,R,T,CASH,5768.5,576.85,10,0.0125,0.0,0.7210625,0.0
OS012501,126290,R,T,CASH,576.85,576.85,1,0.0125,0.0,0.07210625,0.0
OS012501,126290,R,T,CASH,6346.45,576.95,11,0.0125,0.0,0.79330625,0.0
OS012501,126290,R,T,CASH,6346.45,576.95,11,0.0125,0.0,0.79330625,0.0
OS012501,126290,R,T,CASH,3461.7,576.95,6,0.0125,0.0,0.4327125,0.0
OS012501,126290,R,T,CASH,4038.65,576.95,7,0.0125,0.0,0.5048312500000001,0.0
OS012501,126290,R,T,CASH,7500.35,576.95,13,0.0125,0.0,0.9375437500000001,0.0
OS012501,126290,R,T,CASH,6346.45,576.95,11,0.0125,0.0,0.79330625,0.0
OS012501,126290,R,T,CASH,6346.45,576.95,11,0.0125,0.0,0.79330625,0.0
OS012501,126290,R,T,CASH,6346.45,576.95,11,0.0125,0.0,0.79330625,0.0
OS012501,126290,R,T,CASH,6346.45,576.95,11,0.0125,0.0,0.79330625,0.0
OS012501,126290,R,T,CASH,3461.7,576.95,6,0.0125,0.0,0.4327125,0.0
OS012501,126290,R,T,CASH,3461.4,576.9,6,0.0125,0.0,0.43267500000000003,0.0
OS012501,126290,R,T,CASH,8076.6,576.9,14,0.0125,0.0,1.0095750000000001,0.0
OS012501,126290,R,T,CASH,17307.0,576.9,30,0.0125,0.0,2.1633750000000003,0.0
OS012501,126290,R,T,CASH,2884.75,576.95,5,0.0125,0.0,0.36059375000000005,0.0
OS012501,126290,R,T,CASH,581.5,581.5,1,0.0125,0.0,0.0726875,0.0
OS012501,126290,R,T,CASH,582.9,582.9,1,0.0125,0.0,0.0728625,0.0
OS012501,126290,R,T,CASH,6398.15,581.65,11,0.0125,0.0,0.79976875,0.0
OS012501,126290,R,T,CASH,19776.1,581.65,34,0.0125,0.0,2.4720125,0.0
OS012501,126290,R,T,CASH,31990.75,581.65,55,0.0125,0.0,3.9988437500000003,0.0
OS012501,126290,R,T,CASH,1160.0,580.0,2,0.0125,0.0,0.145,0.0
OS012501,126290,R,T,CASH,6400.35,581.85,11,0.0125,0.0,0.80004375,0.0
OS012501,126290,R,T,CASH,22692.15,581.85,39,0.0125,0.0,2.83651875,0.0
OS012501,126290,R,T,CASH,6422.9,583.9,11,0.0125,0.0,0.8028624999999999,0.0
OS012501,126290,R,T,CASH,6422.9,583.9,11,0.0125,0.0,0.8028624999999999,0.0
OS012501,126290,R,T,CASH,6422.9,583.9,11,0.0125,0.0,0.8028624999999999,0.0
OS012501,126290,R,T,CASH,6422.9,583.9,11,0.0125,0.0,0.8028624999999999,0.0
OS012501,126290,R,T,CASH,6422.9,583.9,11,0.0125,0.0,0.8028624999999999,0.0
OS012501,126290,R,T,CASH,6422.9,583.9,11,0.0125,0.0,0.8028624999999999,0.0
OS012501,126290,R,T,CASH,6422.9,583.9,11,0.0125,0.0,0.8028624999999999,0.0
OS012501,126290,R,T,CASH,6422.9,583.9,11,0.0125,0.0,0.8028624999999999,0.0
OS012501,126290,R,T,CASH,7006.8,583.9,12,0.0125,0.0,0.8758500000000001,0.0
OS012501,126290,R,T,CASH,4071.55,581.65,7,0.0125,0.0,0.50894375,0.0
OS012501,126290,R,T,CASH,14541.25,581.65,25,0.0125,0.0,1.81765625,0.0
OS012501,126290,R,T,CASH,4631.6,578.95,8,0.0125,0.0,0.5789500000000001,0.0
OS012501,126290,R,T,CASH,1736.85,578.95,3,0.0125,0.0,0.21710625,0.0
OS012501,126290,R,T,CASH,3473.7,578.95,6,0.0125,0.0,0.4342125,0.0
OS012501,126290,R,T,CASH,19105.35,578.95,33,0.0125,0.0,2.3881687499999997,0.0
OS012501,126290,R,T,CASH,11051.35,581.65,19,0.0125,0.0,1.38141875,0.0
OS012501,126290,R,T,CASH,581.3,581.3,1,0.0125,0.0,0.07266249999999999,0.0
OS012501,126290,R,T,CASH,490.45,490.45,1,0.0125,0.0,0.06130625,0.0
OS012501,126290,R,T,CASH,494.85,494.85,1,0.0125,0.0,0.06185625000000001,0.0
OS012501,126290,R,T,CASH,444.8,444.8,1,0.0125,0.0,0.055600000000000004,0.0
OS012501,126290,R,T,CASH,443.05,443.05,1,0.0125,0.0,0.05538125000000001,0.0
OS012501,126290,R,T,CASH,889.3,444.65,2,0.0125,0.0,0.11116250000000001,0.0
OS012501,126290,R,T,CASH,11806.0,590.3,20,0.0125,0.0,1.4757500000000001,0.0
OS012501,126290,R,T,CASH,594.0,594.0,1,0.0125,0.0,0.07425000000000001,0.0
OS012501,126290,R,T,CASH,11840.0,592.0,20,0.0125,0.0,1.48,0.0
OS012501,126290,R,T,CASH,593.0,593.0,1,0.0125,0.0,0.07412500000000001,0.0
OS012501,126290,R,T,CASH,1380.1,690.05,2,0.0125,0.0,0.17251249999999999,0.0
OS012501,126290,R,T,CASH,661.3,661.3,1,0.0125,0.0,0.0826625,0.0
OS012501,126290,R,T,CASH,679.95,679.95,1,0.0125,0.0,0.08499375,0.0
OS012501,126290,R,T,CASH,7065.0,141.3,50,0.0125,0.0,0.883125,0.0
OS012501,126290,R,T,CASH,7242.5,144.85,50,0.0125,0.0,0.9053125,0.0
OS012501,126290,R,T,CASH,410.05,410.05,1,0.0125,0.0,0.05125625,0.0
OS012501,126290,R,T,CASH,412.95,412.95,1,0.0125,0.0,0.051618750000000005,0.0
OS012501,126290,R,T,CASH,17230.0,344.6,50,0.0125,0.0,2.15375,0.0
OS012501,126290,R,T,CASH,1712.5,342.5,5,0.0125,0.0,0.2140625,0.0
OS012501,126290,R,T,CASH,13700.0,342.5,40,0.0125,0.0,1.7125,0.0
OS012501,126290,R,T,CASH,1712.5,342.5,5,0.0125,0.0,0.2140625,0.0
OS012501,126290,R,T,CASH,25044.6,596.3,42,0.0125,0.0,3.130575,0.0
OS012501,126290,R,T,CASH,4770.4,596.3,8,0.0125,0.0,0.5962999999999999,0.0
OS012501,126290,R,T,CASH,29735.0,594.7,50,0.0125,0.0,3.716875,0.0
OS012501,126290,R,T,CASH,22802.5,456.05,50,0.0125,0.0,2.8503125,0.0
OS012501,126290,R,T,CASH,11331.25,453.25,25,0.0125,0.0,1.41640625,0.0
OS012501,126290,R,T,CASH,11331.25,453.25,25,0.0125,0.0,1.41640625,0.0
OS012501,126290,R,T,CASH,2265.5,453.1,5,0.0125,0.0,0.28318750000000004,0.0
OS012501,126290,R,T,CASH,20389.5,453.1,45,0.0125,0.0,2.5486875,0.0
OS012501,126290,R,T,CASH,22887.5,457.75,50,0.0125,0.0,2.8609375,0.0
OS012501,126290,R,T,CASH,9072.0,453.6,20,0.0125,0.0,1.1340000000000001,0.0
OS012501,126290,R,T,CASH,13608.0,453.6,30,0.0125,0.0,1.7010000000000003,0.0
OS012501,126290,R,T,CASH,22687.5,453.75,50,0.0125,0.0,2.8359375,0.0
OS012501,126290,R,T,CASH,467.2,467.2,1,0.0125,0.0,0.0584,0.0
OS012501,126290,R,T,CASH,469.2,469.2,1,0.0125,0.0,0.05865,0.0
OS012501,126290,R,T,CASH,22765.0,455.3,50,0.0125,0.0,2.845625,0.0
OS012501,126290,R,T,CASH,13788.0,459.6,30,0.0125,0.0,1.7235000000000003,0.0
OS012501,126290,R,T,CASH,9223.0,461.15,20,0.0125,0.0,1.152875,0.0
OS012501,126290,R,T,CASH,22917.5,458.35,50,0.0125,0.0,2.8646875,0.0
OS012501,126290,R,T,CASH,23045.0,460.9,50,0.0125,0.0,2.880625,0.0
OS012501,126290,R,T,CASH,46890.6,504.2,93,0.0125,0.0,5.861325000000001,0.0
OS012501,126290,R,T,CASH,504.2,504.2,1,0.0125,0.0,0.063025,0.0
OS012501,126290,R,T,CASH,15126.0,504.2,30,0.0125,0.0,1.8907500000000002,0.0
OS012501,126290,R,T,CASH,1008.4,504.2,2,0.0125,0.0,0.12605,0.0
OS012501,126290,R,T,CASH,504.2,504.2,1,0.0125,0.0,0.063025,0.0
OS012501,126290,R,T,CASH,5042.0,504.2,10,0.0125,0.0,0.6302500000000001,0.0
OS012501,126290,R,T,CASH,2016.8,504.2,4,0.0125,0.0,0.2521,0.0
OS012501,126290,R,T,CASH,504.2,504.2,1,0.0125,0.0,0.063025,0.0
OS012501,126290,R,T,CASH,51428.4,504.2,102,0.0125,0.0,6.42855,0.0
OS012501,126290,R,T,CASH,3529.4,504.2,7,0.0125,0.0,0.4411750000000001,0.0
OS012501,126290,R,T,CASH,20168.0,504.2,40,0.0125,0.0,2.5210000000000004,0.0
OS012501,126290,R,T,CASH,14117.6,504.2,28,0.0125,0.0,1.7647000000000004,0.0
OS012501,126290,R,T,CASH,3025.2,504.2,6,0.0125,0.0,0.37815,0.0
OS012501,126290,R,T,CASH,25210.0,504.2,50,0.0125,0.0,3.15125,0.0
OS012501,126290,R,T,CASH,20168.0,504.2,40,0.0125,0.0,2.5210000000000004,0.0
OS012501,126290,R,T,CASH,25210.0,504.2,50,0.0125,0.0,3.15125,0.0
OS012501,126290,R,T,CASH,17647.0,504.2,35,0.0125,0.0,2.2058750000000003,0.0
OS012501,126290,R,T,CASH,50025.0,500.25,100,0.0125,0.0,6.253125,0.0
OS012501,126290,R,T,CASH,49815.0,498.15,100,0.0125,0.0,6.226875,0.0
OS012501,126290,R,T,CASH,3039.6,506.6,6,0.0125,0.0,0.37994999999999995,0.0
OS012501,126290,R,T,CASH,2532.25,506.45,5,0.0125,0.0,0.31653125000000004,0.0
OS012501,126290,R,T,CASH,6072.6,506.05,12,0.0125,0.0,0.7590750000000002,0.0
OS012501,126290,R,T,CASH,44528.0,506.0,88,0.0125,0.0,5.566,0.0
OS012501,126290,R,T,CASH,5063.5,506.35,10,0.0125,0.0,0.6329375,0.0
OS012501,126290,R,T,CASH,5063.5,506.35,10,0.0125,0.0,0.6329375,0.0
OS012501,126290,R,T,CASH,5063.5,506.35,10,0.0125,0.0,0.6329375,0.0
OS012501,126290,R,T,CASH,5063.5,506.35,10,0.0125,0.0,0.6329375,0.0
OS012501,126290,R,T,CASH,5063.5,506.35,10,0.0125,0.0,0.6329375,0.0
OS012501,126290,R,T,CASH,5063.5,506.35,10,0.0125,0.0,0.6329375,0.0
OS012501,126290,R,T,CASH,2025.4,506.35,4,0.0125,0.0,0.25317500000000004,0.0
OS012501,126290,R,T,CASH,25400.0,508.0,50,0.0125,0.0,3.175,0.0
OS012501,126290,R,T,CASH,2545.0,509.0,5,0.0125,0.0,0.318125,0.0
OS012501,126290,R,T,CASH,10180.0,509.0,20,0.0125,0.0,1.2725,0.0
OS012501,126290,R,T,CASH,12725.0,509.0,25,0.0125,0.0,1.590625,0.0
OS012501,126290,R,T,CASH,11228.8,510.4,22,0.0125,0.0,1.4036,0.0
OS012501,126290,R,T,CASH,510.4,510.4,1,0.0125,0.0,0.0638,0.0
OS012501,126290,R,T,CASH,2552.0,510.4,5,0.0125,0.0,0.319,0.0
OS012501,126290,R,T,CASH,5614.4,510.4,11,0.0125,0.0,0.7018,0.0
OS012501,126290,R,T,CASH,510.4,510.4,1,0.0125,0.0,0.0638,0.0
OS012501,126290,R,T,CASH,510.4,510.4,1,0.0125,0.0,0.0638,0.0
OS012501,126290,R,T,CASH,2552.0,510.4,5,0.0125,0.0,0.319,0.0
OS012501,126290,R,T,CASH,510.4,510.4,1,0.0125,0.0,0.0638,0.0
OS012501,126290,R,T,CASH,510.4,510.4,1,0.0125,0.0,0.0638,0.0
OS012501,126290,R,T,CASH,1020.8,510.4,2,0.0125,0.0,0.1276,0.0
OS012501,126290,R,T,CASH,14127.4,504.55,28,0.0125,0.0,1.765925,0.0
OS012501,126290,R,T,CASH,12613.75,504.55,25,0.0125,0.0,1.57671875,0.0
OS012501,126290,R,T,CASH,504.55,504.55,1,0.0125,0.0,0.06306875,0.0
OS012501,126290,R,T,CASH,12613.75,504.55,25,0.0125,0.0,1.57671875,0.0
OS012501,126290,R,T,CASH,504.55,504.55,1,0.0125,0.0,0.06306875,0.0
OS012501,126290,R,T,CASH,35318.5,504.55,70,0.0125,0.0,4.4148125,0.0
OS012501,126290,R,T,CASH,12616.25,504.65,25,0.0125,0.0,1.57703125,0.0
OS012501,126290,R,T,CASH,6559.15,504.55,13,0.0125,0.0,0.81989375,0.0
OS012501,126290,R,T,CASH,504.55,504.55,1,0.0125,0.0,0.06306875,0.0
OS012501,126290,R,T,CASH,12613.75,504.55,25,0.0125,0.0,1.57671875,0.0
OS012501,126290,R,T,CASH,504.55,504.55,1,0.0125,0.0,0.06306875,0.0
OS012501,126290,R,T,CASH,12613.75,504.55,25,0.0125,0.0,1.57671875,0.0
OS012501,126290,R,T,CASH,504.55,504.55,1,0.0125,0.0,0.06306875,0.0
OS012501,126290,R,T,CASH,12613.75,504.55,25,0.0125,0.0,1.57671875,0.0
OS012501,126290,R,T,CASH,504.55,504.55,1,0.0125,0.0,0.06306875,0.0
OS012501,126290,R,T,CASH,12613.75,504.55,25,0.0125,0.0,1.57671875,0.0
OS012501,126290,R,T,CASH,41877.65,504.55,83,0.0125,0.0,5.23470625,0.0
OS012501,126290,R,T,CASH,24320.0,243.2,100,0.0125,0.0,3.04,0.0
OS012501,126290,R,T,CASH,1216.0,243.2,5,0.0125,0.0,0.15200000000000002,0.0
OS012501,126290,R,T,CASH,23104.0,243.2,95,0.0125,0.0,2.888,0.0
OS012501,126290,R,T,CASH,5151.3,245.3,21,0.0125,0.0,0.6439125,0.0
OS012501,126290,R,T,CASH,7113.7,245.3,29,0.0125,0.0,0.8892125,0.0
OS012501,126290,R,T,CASH,5148.15,245.15,21,0.0125,0.0,0.6435187499999999,0.0
OS012501,126290,R,T,CASH,7109.35,245.15,29,0.0125,0.0,0.8886687500000001,0.0
OS012501,126290,R,T,CASH,8336.8,245.2,34,0.0125,0.0,1.0421,0.0
OS012501,126290,R,T,CASH,253.25,253.25,1,0.0125,0.0,0.031656250000000004,0.0
OS012501,126290,R,T,CASH,5141.85,244.85,21,0.0125,0.0,0.6427312500000001,0.0
OS012501,126290,R,T,CASH,38931.15,244.85,159,0.0125,0.0,4.86639375,0.0
OS012501,126290,R,T,CASH,3183.05,244.85,13,0.0125,0.0,0.3978812500000001,0.0
OS012501,126290,R,T,CASH,1713.95,244.85,7,0.0125,0.0,0.21424375,0.0
OS012501,126290,R,T,CASH,1966.8,245.85,8,0.0125,0.0,0.24585,0.0
OS012501,126290,R,T,CASH,5157.6,245.6,21,0.0125,0.0,0.6447000000000002,0.0
OS012501,126290,R,T,CASH,5157.6,245.6,21,0.0125,0.0,0.6447000000000002,0.0
OS012501,126290,R,T,CASH,12290.0,245.8,50,0.0125,0.0,1.53625,0.0
OS012501,126290,R,T,CASH,8358.9,245.85,34,0.0125,0.0,1.0448625,0.0
OS012501,126290,R,T,CASH,254.25,254.25,1,0.0125,0.0,0.031781250000000004,0.0
OS012501,126290,R,T,CASH,3150.4,286.4,11,0.0125,0.0,0.39380000000000004,0.0
OS012501,126290,R,T,CASH,3150.4,286.4,11,0.0125,0.0,0.39380000000000004,0.0
OS012501,126290,R,T,CASH,3150.4,286.4,11,0.0125,0.0,0.39380000000000004,0.0
OS012501,126290,R,T,CASH,3150.4,286.4,11,0.0125,0.0,0.39380000000000004,0.0
OS012501,126290,R,T,CASH,1718.4,286.4,6,0.0125,0.0,0.21480000000000005,0.0
OS012501,126290,R,T,CASH,14355.0,287.1,50,0.0125,0.0,1.794375,0.0
OS012501,126290,R,T,CASH,28730.0,287.3,100,0.0125,0.0,3.59125,0.0
OS012501,126290,R,T,CASH,3158.1,287.1,11,0.0125,0.0,0.3947625,0.0
OS012501,126290,R,T,CASH,287.1,287.1,1,0.0125,0.0,0.0358875,0.0
OS012501,126290,R,T,CASH,2296.8,287.1,8,0.0125,0.0,0.2871,0.0
OS012501,126290,R,T,CASH,3445.2,287.1,12,0.0125,0.0,0.43065,0.0
OS012501,126290,R,T,CASH,2861.0,286.1,10,0.0125,0.0,0.357625,0.0
OS012501,126290,R,T,CASH,8617.5,287.25,30,0.0125,0.0,1.0771875,0.0
OS012501,126290,R,T,CASH,14357.5,287.15,50,0.0125,0.0,1.7946875,0.0
OS012501,126290,R,T,CASH,28840.0,288.4,100,0.0125,0.0,3.605,0.0
OS012501,126290,R,T,CASH,5801.0,290.05,20,0.0125,0.0,0.725125,0.0
OS012501,126290,R,T,CASH,292.25,292.25,1,0.0125,0.0,0.03653125,0.0
OS012501,126290,R,T,CASH,292.25,292.25,1,0.0125,0.0,0.03653125,0.0
OS012501,126290,R,T,CASH,588.1,294.05,2,0.0125,0.0,0.07351250000000001,0.0
OS012501,126290,R,T,CASH,1470.25,294.05,5,0.0125,0.0,0.18378125,0.0
OS012501,126290,R,T,CASH,6765.45,294.15,23,0.0125,0.0,0.84568125,0.0
OS012501,126290,R,T,CASH,1173.6,293.4,4,0.0125,0.0,0.1467,0.0
OS012501,126290,R,T,CASH,2053.8,293.4,7,0.0125,0.0,0.25672500000000004,0.0
OS012501,126290,R,T,CASH,3228.5,293.5,11,0.0125,0.0,0.40356250000000005,0.0
OS012501,126290,R,T,CASH,1467.5,293.5,5,0.0125,0.0,0.1834375,0.0
OS012501,126290,R,T,CASH,1761.0,293.5,6,0.0125,0.0,0.22012500000000002,0.0
OS012501,126290,R,T,CASH,4989.5,293.5,17,0.0125,0.0,0.6236875000000001,0.0
OS012501,126290,R,T,CASH,14660.0,293.2,50,0.0125,0.0,1.8325,0.0
OS012501,126290,R,T,CASH,293.5,293.5,1,0.0125,0.0,0.036687500000000005,0.0
OS012501,126290,R,T,CASH,29320.0,293.2,100,0.0125,0.0,3.665,0.0
OS012501,126290,R,T,CASH,3144.35,285.85,11,0.0125,0.0,0.39304375,0.0
OS012501,126290,R,T,CASH,11148.15,285.85,39,0.0125,0.0,1.3935187500000001,0.0
OS012501,126290,R,T,CASH,287.95,287.95,1,0.0125,0.0,0.035993750000000005,0.0
OS012501,126290,R,T,CASH,2879.5,287.95,10,0.0125,0.0,0.35993749999999997,0.0
OS012501,126290,R,T,CASH,11518.0,287.95,40,0.0125,0.0,1.4397499999999999,0.0
OS012501,126290,R,T,CASH,28790.0,287.9,100,0.0125,0.0,3.59875,0.0
OS012501,126290,R,T,CASH,573.8,286.9,2,0.0125,0.0,0.071725,0.0
OS012501,126290,R,T,CASH,1721.4,286.9,6,0.0125,0.0,0.215175,0.0
OS012501,126290,R,T,CASH,1434.5,286.9,5,0.0125,0.0,0.1793125,0.0
OS012501,126290,R,T,CASH,2008.3,286.9,7,0.0125,0.0,0.2510375,0.0
OS012501,126290,R,T,CASH,5471.05,287.95,19,0.0125,0.0,0.68388125,0.0
OS012501,126290,R,T,CASH,286.9,286.9,1,0.0125,0.0,0.0358625,0.0
OS012501,126290,R,T,CASH,8926.45,287.95,31,0.0125,0.0,1.11580625,0.0
OS012501,126290,R,T,CASH,6045.9,287.9,21,0.0125,0.0,0.7557375000000001,0.0
OS012501,126290,R,T,CASH,6045.9,287.9,21,0.0125,0.0,0.7557375000000001,0.0
OS012501,126290,R,T,CASH,2303.2,287.9,8,0.0125,0.0,0.2879,0.0
OS012501,126290,R,T,CASH,1151.6,287.9,4,0.0125,0.0,0.14395,0.0
OS012501,126290,R,T,CASH,4894.3,287.9,17,0.0125,0.0,0.6117875,0.0
OS012501,126290,R,T,CASH,6045.9,287.9,21,0.0125,0.0,0.7557375000000001,0.0
OS012501,126290,R,T,CASH,3454.8,287.9,12,0.0125,0.0,0.43185,0.0
OS012501,126290,R,T,CASH,2591.1,287.9,9,0.0125,0.0,0.3238875,0.0
OS012501,126290,R,T,CASH,6045.9,287.9,21,0.0125,0.0,0.7557375000000001,0.0
OS012501,126290,R,T,CASH,4606.4,287.9,16,0.0125,0.0,0.5758,0.0
OS012501,126290,R,T,CASH,5797.0,289.85,20,0.0125,0.0,0.7246250000000001,0.0
OS012501,126290,R,T,CASH,293.0,293.0,1,0.0125,0.0,0.036625,0.0
OS012501,126290,R,T,CASH,293.0,293.0,1,0.0125,0.0,0.036625,0.0
OS012501,126290,R,T,CASH,291.4,291.4,1,0.0125,0.0,0.036425,0.0
OS012501,126290,R,T,CASH,4113.2,293.8,14,0.0125,0.0,0.51415,0.0
OS012501,126290,R,T,CASH,4407.0,293.8,15,0.0125,0.0,0.550875,0.0
OS012501,126290,R,T,CASH,3233.45,293.95,11,0.0125,0.0,0.40418125000000005,0.0
OS012501,126290,R,T,CASH,3233.45,293.95,11,0.0125,0.0,0.40418125000000005,0.0
OS012501,126290,R,T,CASH,3233.45,293.95,11,0.0125,0.0,0.40418125000000005,0.0
OS012501,126290,R,T,CASH,3233.45,293.95,11,0.0125,0.0,0.40418125000000005,0.0
OS012501,126290,R,T,CASH,1763.7,293.95,6,0.0125,0.0,0.2204625,0.0
OS012501,126290,R,T,CASH,3232.9,293.9,11,0.0125,0.0,0.40411250000000004,0.0
OS012501,126290,R,T,CASH,11462.1,293.9,39,0.0125,0.0,1.4327625,0.0
OS012501,126290,R,T,CASH,294.0,294.0,1,0.0125,0.0,0.036750000000000005,0.0
OS012501,126290,R,T,CASH,3234.0,294.0,11,0.0125,0.0,0.40425000000000005,0.0
OS012501,126290,R,T,CASH,26166.0,294.0,89,0.0125,0.0,3.2707500000000005,0.0
OS012501,126290,R,T,CASH,3130.0,313.0,10,0.0125,0.0,0.39125,0.0
OS012501,126290,R,T,CASH,11235.6,312.1,36,0.0125,0.0,1.4044500000000002,0.0
OS012501,126290,R,T,CASH,3433.1,312.1,11,0.0125,0.0,0.4291375,0.0
OS012501,126290,R,T,CASH,936.3,312.1,3,0.0125,0.0,0.11703749999999999,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,1873.8,312.3,6,0.0125,0.0,0.234225,0.0
OS012501,126290,R,T,CASH,4372.2,312.3,14,0.0125,0.0,0.546525,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,2810.7,312.3,9,0.0125,0.0,0.35133749999999997,0.0
OS012501,126290,R,T,CASH,15607.5,312.15,50,0.0125,0.0,1.9509375,0.0
OS012501,126290,R,T,CASH,15607.5,312.15,50,0.0125,0.0,1.9509375,0.0
OS012501,126290,R,T,CASH,310.05,310.05,1,0.0125,0.0,0.038756250000000006,0.0
OS012501,126290,R,T,CASH,7738.75,309.55,25,0.0125,0.0,0.96734375,0.0
OS012501,126290,R,T,CASH,3412.75,310.25,11,0.0125,0.0,0.42659375000000005,0.0
OS012501,126290,R,T,CASH,3412.75,310.25,11,0.0125,0.0,0.42659375000000005,0.0
OS012501,126290,R,T,CASH,3412.75,310.25,11,0.0125,0.0,0.42659375000000005,0.0
OS012501,126290,R,T,CASH,3412.75,310.25,11,0.0125,0.0,0.42659375000000005,0.0
OS012501,126290,R,T,CASH,1861.5,310.25,6,0.0125,0.0,0.23268750000000002,0.0
OS012501,126290,R,T,CASH,3435.3,312.3,11,0.0125,0.0,0.42941250000000003,0.0
OS012501,126290,R,T,CASH,313.0,313.0,1,0.0125,0.0,0.039125,0.0
OS012501,126290,R,T,CASH,313.0,313.0,1,0.0125,0.0,0.039125,0.0
OS012501,126290,R,T,CASH,313.0,313.0,1,0.0125,0.0,0.039125,0.0
OS012501,126290,R,T,CASH,313.0,313.0,1,0.0125,0.0,0.039125,0.0
OS012501,126290,R,T,CASH,1879.2,313.2,6,0.0125,0.0,0.23490000000000003,0.0
OS012501,126290,R,T,CASH,1879.2,313.2,6,0.0125,0.0,0.23490000000000003,0.0
OS012501,126290,R,T,CASH,1879.2,313.2,6,0.0125,0.0,0.23490000000000003,0.0
OS012501,126290,R,T,CASH,1879.2,313.2,6,0.0125,0.0,0.23490000000000003,0.0
OS012501,126290,R,T,CASH,1879.2,313.2,6,0.0125,0.0,0.23490000000000003,0.0
OS012501,126290,R,T,CASH,3759.6,313.3,12,0.0125,0.0,0.46995000000000003,0.0
OS012501,126290,R,T,CASH,10027.2,313.35,32,0.0125,0.0,1.2534,0.0
OS012501,126290,R,T,CASH,3444.1,313.1,11,0.0125,0.0,0.4305125,0.0
OS012501,126290,R,T,CASH,3444.1,313.1,11,0.0125,0.0,0.4305125,0.0
OS012501,126290,R,T,CASH,3444.1,313.1,11,0.0125,0.0,0.4305125,0.0
OS012501,126290,R,T,CASH,3444.1,313.1,11,0.0125,0.0,0.4305125,0.0
